VPDUNIT_ID,PROXYCODE,COMPLIANCE_RATE,SITE_TYPE,SITE_NAME,RD_CODE,SITE_NUMBER,AFOREST_CODE,Proxy,Year,APR_JUN,JUL_SEP,OCT_DEC,JAN_MAR,Total_Proxy_Visits,APR_JUN_COUNT_ADJUSTED,JUL_SEP_COUNT_ADJUSTED,OCT_DEC_COUNT_ADJUSTED,JAN_MAR_COUNT_ADJUSTED,TOTAL_COUNT_ADJUSTED
515,DUR5,1,OUDS,Texas Flat Group CG,Bass Lake Ranger District,11884,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Kelty Meadow CG,Bass Lake Ranger District,11885,A05015,4,2017,170,213,0,0,383,170,213,0,0,383
515,DUR4,1,OUDS,Summerdale CG,Bass Lake Ranger District,11889,A05015,4,2017,1425,1469,0,0,2894,1425,1469,0,0,2894
515,DUR4,1,OUDS,Big Sandy CG,Bass Lake Ranger District,11891,A05015,4,2017,25,163,0,0,188,25,163,0,0,188
515,DUR4,1,OUDS,Soda Springs CG,Bass Lake Ranger District,22903,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Fish Creek CG,Bass Lake Ranger District,11587,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Rock Creek CG,Bass Lake Ranger District,11588,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Fresno Dome Campground,Bass Lake Ranger District,11893,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR5,1,OUDS,Recreation Point Group CG,Bass Lake Ranger District,11898,A05015,4,2017,42,180,31,0,253,42,180,31,0,253
515,RE4,1,OUDS,Forks Resort Lodge,Bass Lake Ranger District,11909,A05015,4,2017,500,923,132,0,1555,500,923,132,0,1555
515,RE4,1,OUDS,Miller's Resort Lodge,Bass Lake Ranger District,11910,A05015,4,2017,543,763,154,61,1521,543,763,154,61,1521
515,DUR5,1,OUDS,Crane Valley Group CG,Bass Lake Ranger District,29531,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,SV1,1,DUDS,China Peak Mountain Resort,High Sierra Ranger District,30,A05015,4,2017,11504,1404,21309,82691,116908,11504,1404,21309,82691,116908
515,DUR4,1,OUDS,Whiskers CG,Bass Lake Ranger District,34507,A05015,4,2017,0,72,0,0,72,0,72,0,0,72
515,DUR4,1,OUDS,Trapper Springs Campground,High Sierra Ranger District,35107,A05015,4,2017,0,1533,27,0,1560,0,1533,27,0,1560
515,DUR4,1,OUDS,Dirt Flat CG,Bass Lake Ranger District,51504,A05015,4,2017,206,198,103,23,530,206,198,103,23,530
515,DUR4,1,OUDS,Dry Gulch CG,Bass Lake Ranger District,51505,A05015,4,2017,282,294,119,58,753,282,294,119,58,753
515,DUR4,1,OUDS,Gaggs Creek CG,Bass Lake Ranger District,11590,A05015,4,2017,0,73,0,0,73,0,73,0,0,73
515,DUR4,1,OUDS,Dorabelle Campground,High Sierra Ranger District,11606,A05015,4,2017,1274,3587,209,0,5070,1274,3587,209,0,5070
515,DUR4,1,OUDS,Swanson Meadow CG,High Sierra Ranger District,11607,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Rancheria Campground,High Sierra Ranger District,11608,A05015,4,2017,1910,5551,258,0,7719,1910,5551,258,0,7719
515,DUR4,1,OUDS,College Campground,High Sierra Ranger District,11609,A05015,4,2017,195,604,0,0,799,195,604,0,0,799
515,DUR4,1,OUDS,Deer Creek Campground,High Sierra Ranger District,11610,A05015,4,2017,697,1126,0,0,1823,697,1126,0,0,1823
515,DUR4,1,OUDS,Kinnikinnick Campground,High Sierra Ranger District,11611,A05015,4,2017,357,1129,0,0,1486,357,1129,0,0,1486
515,DUR4,1,OUDS,Badger Flat Family CG,High Sierra Ranger District,11619,A05015,4,2017,0,1284,0,0,1284,0,1284,0,0,1284
515,RE4,1,OUDS,China Peak Lodge,High Sierra Ranger District,11626,A05015,4,2017,702,725,429,2395,4251,702,725,429,2395,4251
515,RE4,1,OUDS,Lakeshore Resort Lodge,High Sierra Ranger District,11627,A05015,4,2017,1307,3803,326,360,5796,1307,3803,326,360,5796
515,RE4,1,OUDS,Cedar Crest Lodge,High Sierra Ranger District,11628,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,RE4,1,OUDS,Huntington Lake Resort Lodge,High Sierra Ranger District,11629,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR5,1,OUDS,Upper Kings Group CG,High Sierra Ranger District,91,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR5,1,OUDS,Dinkey Group CG,High Sierra Ranger District,96,A05015,4,2017,3,71,0,0,74,3,71,0,0,74
515,DUR4,1,OUDS,Placer CG,Bass Lake Ranger District,11758,A05015,4,2017,0,0,0,0,0,0,0,0,0,0
515,DUR4,1,OUDS,Forks CG,Bass Lake Ranger District,11875,A05015,4,2017,862,1307,0,0,2169,862,1307,0,0,2169
516,DUR4,1,OUDS,Pinecrest Campground,Summit Ranger District,17,A05016,4,2017,8059,14945,992,0,23996,8059,14945,992,0,23996
516,DUR4,1,OUDS,Meadowview Campground,Summit Ranger District,18,A05016,4,2017,2137,4949,45,0,7131,2137,4949,45,0,7131
516,DUR4,1,OUDS,Clark Fork Campground,Summit Ranger District,19,A05016,4,2017,1070,2361,46,0,3477,1070,2361,46,0,3477
516,DUR4,1,OUDS,Big Meadow Campground,Calaveras Ranger District,20,A05016,4,2017,135,936,62,0,1133,135,936,62,0,1133
516,DUR4,1,OUDS,Sand Flat Campground,Summit Ranger District,21,A05016,4,2017,1022,2241,50,0,3313,1022,2241,50,0,3313
516,DUR4,1,OUDS,Cherry Valley CG,Groveland Ranger District,22,A05016,4,2017,945,1243,0,0,2188,945,1243,0,0,2188
516,DUR4,1,OUDS,Lake Alpine Campground,Calaveras Ranger District,23,A05016,4,2017,150,1803,0,0,1953,150,1803,0,0,1953
516,DUR4,1,OUDS,Baker Campground,Summit Ranger District,24,A05016,4,2017,883,2280,4,0,3167,883,2280,4,0,3167
516,DUR5,1,OUDS,Pioneer Trail Group CG,Summit Ranger District,26,A05016,4,2017,102,175,12,0,289,102,175,12,0,289
516,DUR4,1,OUDS,Fraser Flat Campground,Mi-Wok Ranger District,27,A05016,4,2017,1380,1978,98,0,3456,1380,1978,98,0,3456
516,DUR4,1,OUDS,"Dimond ""O"" Campground",Groveland Ranger District,29,A05016,4,2017,1944,2278,75,0,4297,1944,2278,75,0,4297
516,DUR4,1,OUDS,Brightman Campground,Summit Ranger District,31,A05016,4,2017,563,1053,47,0,1663,563,1053,47,0,1663
516,DUR4,1,OUDS,Pine Marten Campground,Calaveras Ranger District,32,A05016,4,2017,30,1766,0,0,1796,30,1766,0,0,1796
516,DUR4,1,OUDS,Lodgepole Overflow CG,Calaveras Ranger District,33,A05016,4,2017,9,340,0,0,349,9,340,0,0,349
516,DUR4,1,OUDS,Dardanelle Campground,Summit Ranger District,35,A05016,4,2017,315,846,0,0,1161,315,846,0,0,1161
516,DUR4,1,OUDS,Eureka Valley CG,Summit Ranger District,36,A05016,4,2017,417,1088,29,0,1534,417,1088,29,0,1534
516,DUR4,1,OUDS,Silvertip Campground,Calaveras Ranger District,37,A05016,4,2017,92,881,0,0,973,92,881,0,0,973
516,DUR4,1,OUDS,The Pines Campground,Groveland Ranger District,38,A05016,4,2017,564,575,44,0,1183,564,575,44,0,1183
516,DUR4,1,OUDS,Silver Valley CG,Calaveras Ranger District,39,A05016,4,2017,3,762,0,0,765,3,762,0,0,765
516,DUR4,1,OUDS,Boulder Flat CG,Summit Ranger District,41,A05016,4,2017,89,355,0,0,444,89,355,0,0,444
516,DUR4,1,OUDS,Deadman Campground,Summit Ranger District,43,A05016,4,2017,632,1222,0,0,1854,632,1222,0,0,1854
516,DUR4,1,OUDS,Clark Fork Equestrian CG,Summit Ranger District,47,A05016,4,2017,0,0,3,0,3,0,0,3,0,3
516,DUR4,1,OUDS,Sweetwater Campground,Groveland Ranger District,48,A05016,4,2017,650,727,59,0,1436,650,727,59,0,1436
516,DUR4,1,OUDS,Lost Claim Campground,Groveland Ranger District,52,A05016,4,2017,504,634,27,0,1165,504,634,27,0,1165
516,SV1,1,DUDS,Dodge Ridge Ski Area,Summit Ranger District,14,A05016,4,2017,12164,0,13662,93533,119359,12164,0,13662,93533,119359
516,ST1,1,DUDS,Bear Valley Ski Area,Calaveras Ranger District,15,A05016,4,2017,12242,0,22990,68147,103379,12242,0,22990,68147,103379
516,DUR4,1,OUDS,Backpackers Campground,Calaveras Ranger District,56,A05016,4,2017,0,135,0,0,135,0,135,0,0,135
516,DUR4,1,OUDS,Pigeon Flat Campground,Summit Ranger District,58,A05016,4,2017,65,192,11,0,268,65,192,11,0,268
516,DUR4,1,OUDS,Wa Ka Luu Hep Yoo CG,Calaveras Ranger District,59,A05016,4,2017,522,1135,117,0,1774,522,1135,117,0,1774
516,DUR4,1,OUDS,Stanislaus River CG,Calaveras Ranger District,63,A05016,4,2017,0,967,0,0,967,0,967,0,0,967
516,DUR5,1,OUDS,Lodgepole Group CG,Calaveras Ranger District,64,A05016,4,2017,8,86,0,0,94,8,86,0,0,94
516,DUR4,1,OUDS,Pinecrest Chalet CG - RV Sites,Summit Ranger District,65,A05016,4,2017,268,527,70,7,872,268,527,70,7,872
516,DUR4,1,OUDS,Dardanelle Resort CG,Summit Ranger District,66,A05016,4,2017,0,0,0,0,0,0,0,0,0,0
516,RE4,1,OUDS,Pinecrest Lake Resort,Summit Ranger District,67,A05016,4,2017,1182,2122,587,899,4790,1182,2122,587,899,4790
516,RE4,1,OUDS,Pinecrest Chalet Cabins,Summit Ranger District,68,A05016,4,2017,687,1340,419,793,3239,687,1340,419,793,3239
516,RE4,1,OUDS,Dardanelle Resort,Summit Ranger District,69,A05016,4,2017,0,0,0,0,0,0,0,0,0,0
516,RE4,1,OUDS,Lake Alpine Lodge,Calaveras Ranger District,70,A05016,4,2017,54,703,20,0,777,54,703,20,0,777
516,ST1,1,DUDS,Bear Valley X Country,Calaveras Ranger District,16,A05016,4,2017,599,0,2052,5159,7810,599,0,2052,5159,7810
516,PTC3,1,VIEWCORR,State Highway 108,Summit Ranger District,163,A05016,4,2017,0,0,0,0,0,0,0,0,0,0
516,PTC3,1,VIEWCORR,Route 4 - Ebbetts Pass,Calaveras Ranger District,164,A05016,4,2017,0,0,0,0,0,0,0,0,0,0
504,DUR4,1,OUDS,Tioga Lake CG,Mono Lake Ranger District,9343,A05004,5,2021,127,1222,0,0,1349,127,1222,0,0,1349
504,DUR4,1,OUDS,Big Bend CG,Mono Lake Ranger District,9345,A05004,5,2021,185,1333,0,0,1518,185,1333,0,0,1518
504,DUR4,1,OUDS,Sawmill Walk-in CG,Mono Lake Ranger District,9347,A05004,5,2021,24,1254,0,0,1278,24,1254,0,0,1278
504,DUR4,1,OUDS,Saddlebag Lake CG,Mono Lake Ranger District,9348,A05004,5,2021,63,2351,0,0,2414,63,2351,0,0,2414
504,DUR4,1,OUDS,Ellery Lake CG,Mono Lake Ranger District,9349,A05004,5,2021,192,1310,0,0,1502,192,1310,0,0,1502
504,DUR4,1,OUDS,Silver Lake CG,Mono Lake Ranger District,9356,A05004,5,2021,88,5870,166,0,6124,88,5870,166,0,6124
504,DUR4,1,OUDS,Reversed Creek CG,Mono Lake Ranger District,9360,A05004,5,2021,534,1412,17,0,1963,534,1412,17,0,1963
504,DUR4,1,OUDS,Gull Lake CG,Mono Lake Ranger District,9361,A05004,5,2021,725,1221,45,0,1991,725,1221,45,0,1991
504,DUR4,1,OUDS,June Lake CG,Mono Lake Ranger District,9362,A05004,5,2021,1422,2631,67,0,4120,1422,2631,67,0,4120
504,DUR4,1,OUDS,Pine Cliff Resort,Mono Lake Ranger District,9363,A05004,5,2021,0,1257,83,0,1340,0,1257,83,0,1340
504,RE4,1,OUDS,Silver Lake Resort Cabins,Mono Lake Ranger District,9367,A05004,5,2021,751,1374,218,0,2343,751,1374,218,0,2343
504,RE4,1,OUDS,Big Rock Landing Resort,Mono Lake Ranger District,9371,A05004,5,2021,449,553,211,9,1222,449,553,211,9,1222
504,RE4,1,OUDS,Boulder Lodge,Mono Lake Ranger District,9372,A05004,5,2021,1730,3125,281,326,5462,1730,3125,281,326,5462
504,DUR4,1,OUDS,Grant Lake Marina,Mono Lake Ranger District,9381,A05004,5,2021,1610,5728,26,0,7364,1610,5728,26,0,7364
504,SV1,1,DUDS,June Mountain Ski Area,Mono Lake Ranger District,9384,A05004,5,2021,7652,0,0,47221,54873,7652,0,0,47221,54873
504,DUR4,1,OUDS,Oh! Ridge CG,Mono Lake Ranger District,9393,A05004,5,2021,3877,14127,319,0,18323,3877,14127,319,0,18323
504,DUR4,1,OUDS,Junction CG,Mono Lake Ranger District,9395,A05004,5,2021,201,1252,0,0,1453,201,1252,0,0,1453
504,PTC3,1,DUDS,South Tufa,Mono Lake Ranger District,9410,A05004,5,2021,1365,2190,804,286,4645,1365,2190,804,286,4645
504,DUR4,1,OUDS,Old Shady Rest CG,Mammoth Ranger District,9428,A05004,5,2021,911,3361,0,0,4272,911,3361,0,0,4272
504,DUR4,1,OUDS,Upper Soda Springs CG,Mammoth Ranger District,9433,A05004,5,2021,212,2003,0,0,2215,212,2003,0,0,2215
504,DUR4,1,OUDS,Pumice Flat CG,Mammoth Ranger District,9434,A05004,5,2021,234,2261,0,0,2495,234,2261,0,0,2495
504,DUR4,1,OUDS,Minaret Falls CG,Mammoth Ranger District,9435,A05004,5,2021,207,2333,0,0,2540,207,2333,0,0,2540
504,DUR4,1,OUDS,Reds Meadow CG,Mammoth Ranger District,9436,A05004,5,2021,657,5322,0,0,5979,657,5322,0,0,5979
504,DUR4,1,OUDS,Twin Lakes CG,Mammoth Ranger District,9439,A05004,5,2021,3109,6411,179,0,9699,3109,6411,179,0,9699
504,DUR4,1,OUDS,Coldwater CG,Mammoth Ranger District,9440,A05004,5,2021,1483,6867,0,0,8350,1483,6867,0,0,8350
504,DUR4,1,OUDS,Lake George CG,Mammoth Ranger District,9441,A05004,5,2021,333,1396,0,0,1729,333,1396,0,0,1729
504,DUR4,1,OUDS,Lake Mary CG,Mammoth Ranger District,9442,A05004,5,2021,800,4014,0,0,4814,800,4014,0,0,4814
504,DUR4,1,OUDS,Pine City CG,Mammoth Ranger District,9443,A05004,5,2021,179,982,0,0,1161,179,982,0,0,1161
504,DUR4,1,OUDS,Sherwin Creek CG,Mammoth Ranger District,9444,A05004,5,2021,1295,6636,0,0,7931,1295,6636,0,0,7931
504,DUR4,1,OUDS,Convict Lake CG,Mammoth Ranger District,9445,A05004,5,2021,4109,6183,741,0,11033,4109,6183,741,0,11033
504,DUR5,1,OUDS,Pumice Flat Group CG,Mammoth Ranger District,9449,A05004,5,2021,41,357,0,0,398,41,357,0,0,398
504,DUR4,1,OUDS,New Shady Rest CG,Mammoth Ranger District,9464,A05004,5,2021,2380,9141,112,0,11633,2380,9141,112,0,11633
504,DUR5,1,OUDS,Pine Glen Group CG,Mammoth Ranger District,9465,A05004,5,2021,25,1578,0,0,1603,25,1578,0,0,1603
504,RE4,1,OUDS,Woods Lodge,Mammoth Ranger District,9468,A05004,5,2021,61,186,21,0,268,61,186,21,0,268
504,RE4,1,OUDS,Wildyrie Lodge,Mammoth Ranger District,9469,A05004,5,2021,35,185,0,0,220,35,185,0,0,220
504,RE4,1,OUDS,Tamarack Lodge,Mammoth Ranger District,9470,A05004,5,2021,2518,2575,1173,1503,7769,2518,2575,1173,1503,7769
504,RE4,1,OUDS,Crystal Crag Lodge,Mammoth Ranger District,9471,A05004,5,2021,500,1100,100,0,1700,500,1100,100,0,1700
504,RE4,1,OUDS,Convict Lake Resort,Mammoth Ranger District,9472,A05004,5,2021,2407,2229,1584,1384,7604,2407,2229,1584,1384,7604
504,RE4,1,OUDS,Reds Meadow Resort,Mammoth Ranger District,9480,A05004,5,2021,79,416,0,0,495,79,416,0,0,495
504,SV1,1,DUDS,Mammoth Mt. Ski Area Winter,Mammoth Ranger District,9497,A05004,5,2021,197304,0,186260,570621,954185,197304,0,186260,570621,954185
504,DUR4,1,OUDS,Mammoth Mtn RV Park,Mammoth Ranger District,9514,A05004,5,2021,12998,17210,3289,2789,36286,12998,17210,3289,2789,36286
504,SV1,1,DUDS,Tamarack Nordic Ski,Mammoth Ranger District,9522,A05004,5,2021,1526,0,1266,11056,13848,1526,0,1266,11056,13848
504,DUR4,1,OUDS,Big Meadow CG,White Mountain Ranger District,9532,A05004,5,2021,322,1117,62,0,1501,322,1117,62,0,1501
504,DUR4,1,OUDS,French Camp CG,White Mountain Ranger District,9533,A05004,5,2021,2800,4328,216,0,7344,2800,4328,216,0,7344
504,DUR4,1,OUDS,McGee Creek CG,White Mountain Ranger District,9534,A05004,5,2021,812,1396,125,0,2333,812,1396,125,0,2333
504,DUR5,1,OUDS,Aspen Group CG,White Mountain Ranger District,9535,A05004,5,2021,42,132,0,0,174,42,132,0,0,174
504,DUR4,1,OUDS,Iris Meadow CG,White Mountain Ranger District,9536,A05004,5,2021,489,1278,65,0,1832,489,1278,65,0,1832
504,DUR4,1,OUDS,Palisade  CG,White Mountain Ranger District,9537,A05004,5,2021,26,63,0,0,89,26,63,0,0,89
504,DUR4,1,OUDS,East Fork CG,White Mountain Ranger District,9538,A05004,5,2021,2158,6541,89,0,8788,2158,6541,89,0,8788
504,DUR4,1,OUDS,Tuff Campground,White Mountain Ranger District,9539,A05004,5,2021,1356,1377,37,0,2770,1356,1377,37,0,2770
504,DUR4,1,OUDS,Lower Pine Grove CG,White Mountain Ranger District,9540,A05004,5,2021,210,739,0,0,949,210,739,0,0,949
504,DUR4,1,OUDS,Rock Creek Lake CG,White Mountain Ranger District,9542,A05004,5,2021,789,1856,0,0,2645,789,1856,0,0,2645
504,DUR4,1,OUDS,Big Trees CG,White Mountain Ranger District,9544,A05004,5,2021,561,814,90,0,1465,561,814,90,0,1465
504,DUR4,1,OUDS,Bishop Park CG,White Mountain Ranger District,9545,A05004,5,2021,487,934,0,0,1421,487,934,0,0,1421
504,DUR4,1,OUDS,North Lake CG,White Mountain Ranger District,9546,A05004,5,2021,0,0,0,0,0,0,0,0,0,0
504,DUR4,1,OUDS,Silver Lake Resort RV Park,Mono Lake Ranger District,114,A05004,5,2021,4791,6812,753,0,12356,4791,6812,753,0,12356
504,FR1,1,DUDS,Mammoth Mtn. Ski Area Summer,Mammoth Ranger District,13,A05004,5,2021,22242,62814,0,0,85056,22242,62814,0,0,85056
504,RE4,1,OUDS,Tom's Place Resort,White Mountain Ranger District,130,A05004,5,2021,699,742,193,37,1671,699,742,193,37,1671
504,TB3,1,VIEWCORR,"120 West, Yosemite NP toll booth",Mono Lake Ranger District,180,A05004,5,2021,2836,6497,0,1323,10656,2836,6497,0,1323,10656
504,PTC3,1,VIEWCORR,Hwy 395 View Corridor,Mammoth Ranger District,229,A05004,5,2021,18875,22417,13456,10968,65716,18875,22417,13456,10968,65716
504,PTC3,1,VIEWCORR,"Highway 168/Ancient Bristlecone, Sierra View Overlook",White Mountain Ranger District,230,A05004,5,2021,1765,1612,1357,1038,5772,1765,1612,1357,1038,5772
504,PTC3,1,VIEWCORR,"Hwy 120 East, Lee Vining Canyon byway",Mono Lake Ranger District,231,A05004,5,2021,3831,7990,2015,319,14155,3831,7990,2015,319,14155
504,DUR4,1,OUDS,Four Jeffery CG,White Mountain Ranger District,9548,A05004,5,2021,1324,4134,0,0,5458,1324,4134,0,0,5458
504,DUR5,1,OUDS,Whitney Portal Group CG,Mt. Whitney Ranger District,46053,A05004,5,2021,125,231,21,0,377,125,231,21,0,377
504,DUR4,1,OUDS,Sabrina CG,White Mountain Ranger District,9547,A05004,5,2021,561,1959,0,0,2520,561,1959,0,0,2520
504,DUR4,1,OUDS,Mountain Glen CG,White Mountain Ranger District,9549,A05004,5,2021,67,231,0,0,298,67,231,0,0,298
504,DUR4,1,OUDS,Willow CG,White Mountain Ranger District,9551,A05004,5,2021,119,589,0,0,708,119,589,0,0,708
504,DUR4,1,OUDS,Upper Sage Flat CG,White Mountain Ranger District,9554,A05004,5,2021,460,1373,22,0,1855,460,1373,22,0,1855
504,DUR4,1,OUDS,Big Pine Creek CG,White Mountain Ranger District,9556,A05004,5,2021,478,1948,221,0,2647,478,1948,221,0,2647
504,DUR4,1,OUDS,Forks Campground,White Mountain Ranger District,9560,A05004,5,2021,378,671,81,0,1130,378,671,81,0,1130
504,DUR4,1,OUDS,Intake 2 Upper CG,White Mountain Ranger District,9562,A05004,5,2021,521,924,157,0,1602,521,924,157,0,1602
504,RE4,1,OUDS,Rock Creek Lodge,White Mountain Ranger District,9572,A05004,5,2021,349,1331,95,127,1902,349,1331,95,127,1902
504,RE4,1,OUDS,Rock Creek Lakes Resort,White Mountain Ranger District,9573,A05004,5,2021,255,832,51,0,1138,255,832,51,0,1138
504,RE4,1,OUDS,Parcher's Resort,White Mountain Ranger District,9576,A05004,5,2021,618,1483,338,0,2439,618,1483,338,0,2439
504,RE4,1,OUDS,Glacier Lodge,White Mountain Ranger District,9577,A05004,5,2021,36,75,22,0,133,36,75,22,0,133
504,DUR4,1,OUDS,Sage Flat CG,White Mountain Ranger District,9609,A05004,5,2021,757,1437,163,0,2357,757,1437,163,0,2357
504,DUR4,1,OUDS,Onion Valley CG,Mt. Whitney Ranger District,9620,A05004,5,2021,519,1367,0,0,1886,519,1367,0,0,1886
504,DUR4,1,OUDS,Upper Pine Grove CG,White Mountain Ranger District,9612,A05004,5,2021,243,571,0,0,814,243,571,0,0,814
504,DUR5,1,OUDS,Palisade/Clyde Group CG,White Mountain Ranger District,9613,A05004,5,2021,0,0,0,0,0,0,0,0,0,0
504,DUR4,1,OUDS,Upper Grays Meadow CG,Mt. Whitney Ranger District,9618,A05004,5,2021,0,0,0,0,0,0,0,0,0,0
504,DUR4,1,OUDS,Lone Pine CG,Mt. Whitney Ranger District,9621,A05004,5,2021,1451,1816,0,0,3267,1451,1816,0,0,3267
504,DUR4,1,OUDS,Whitney Portal CG,Mt. Whitney Ranger District,9622,A05004,5,2021,1471,3109,0,0,4580,1471,3109,0,0,4580
504,DUR5,1,OUDS,Bishop Park Group CG,White Mountain Ranger District,9624,A05004,5,2021,125,312,79,0,516,125,312,79,0,516
504,DUR5,1,OUDS,Rock Creek Lake Group CG,White Mountain Ranger District,9625,A05004,5,2021,38,45,89,0,172,38,45,89,0,172
504,DUR4,1,OUDS,Whitney Trailhead Walk-in CG,Mt. Whitney Ranger District,46055,A05004,5,2021,93,428,76,0,597,93,428,76,0,597
504,DUR5,1,OUDS,Table Mountain Group CG,White Mountain Ranger District,66,A05004,5,2021,0,0,0,0,0,0,0,0,0,0
504,DUR5,1,OUDS,Obsidian Flat Group CG,Mono Lake Ranger District,239663,A05004,5,2021,42,71,0,0,113,42,71,0,0,113
504,DUR5,1,OUDS,Nelson Group CG,White Mountain Ranger District,239654,A05004,5,2021,55,46,0,0,101,55,46,0,0,101
504,DUR5,1,OUDS,Ferguson Group CG,White Mountain Ranger District,239652,A05004,5,2021,38,23,0,0,61,38,23,0,0,61
504,DUR5,1,OUDS,Noren Group CG,White Mountain Ranger District,239653,A05004,5,2021,22,16,0,0,38,22,16,0,0,38
504,DUR5,1,OUDS,Trailhead Group CG (Saddlebag Lk),Mono Lake Ranger District,239661,A05004,5,2021,6,136,0,0,142,6,136,0,0,142
504,DUR4,1,OUDS,Bitterbrush CG - proxy,White Mountain Ranger District,239664,A05004,5,2021,341,673,65,0,1079,341,673,65,0,1079
504,DUR4,1,OUDS,Lower Grays Meadow CG,Mt. Whitney Ranger District,239673,A05004,5,2021,2359,1222,119,0,3700,2359,1222,119,0,3700
